"","Date","type","Holding_Period_Return"
"534",2015-08-05,"Benchmark",-0.000659319958556948
"535",2015-08-06,"Composite",0.00576170082060279
"536",2015-08-06,"Fund",0.00519384160729852
"537",2015-08-06,"Benchmark",-0.000753508524065083
"538",2015-08-07,"Composite",0.00594919186899689
"539",2015-08-07,"Fund",0.00519384160729852
"540",2015-08-07,"Benchmark",-0.000847697089573329
"541",2015-08-10,"Composite",0.00567665935898853
"542",2015-08-10,"Fund",0.00519384160729852
"543",2015-08-10,"Benchmark",-0.000753508524065083
"544",2015-08-11,"Composite",0.00597354559113317
"545",2015-08-11,"Fund",0.00519384160729852
"546",2015-08-11,"Benchmark",-0.000847697089573329
"547",2015-08-12,"Composite",0.00603709814194464
"548",2015-08-12,"Fund",0.00519384160729852
"549",2015-08-12,"Benchmark",-0.0010360742205896
"550",2015-08-13,"Composite",0.00582911333502789
"551",2015-08-13,"Fund",0.00519384160729852
"552",2015-08-13,"Benchmark",-0.00113026278609774
"553",2015-08-14,"Composite",0.00576517839173496
"554",2015-08-14,"Fund",0.00519384160729852
"555",2015-08-14,"Benchmark",-0.000659319958556948
